U.S. Public School Districts,,,,,,,,,,,
"Source: NCES CCD 2024-25 | Regular public school districts | Open status only | 13,493 districts",,,,,,,,,,,
LEA ID,District Name,State,State Abbrev,District Type,Street,City,Address State,ZIP,Website,Pre-K Offered,Operational Schools
4822230,HAMILTON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,400 S COLLEGE,HAMILTON,TX,76531,http://www.hamiltonisd.org,Yes,3
4822260,HAMLIN COLLEGIATE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,250 SW AVE F,HAMLIN,TX,79520,http://www.hamlincollegiate.com/,Yes,2
4822320,HAMSHIRE-FANNETT ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,12702 SECOND ST,HAMSHIRE,TX,77622,http://www.hfisd.net,Yes,5
4822350,HAPPY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,500 NW THIRD,HAPPY,TX,79042,http://happyisd.net,Yes,2
4822380,HARDIN ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,12195 N HWY 146,LIBERTY,TX,77575,http://www.hardinisd.net,Yes,3
4822410,HARDIN-JEFFERSON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,520 W HERRING,SOUR LAKE,TX,77659,http://www.hjisd.net,Yes,6
4822470,HARLANDALE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,102 GENEVIEVE ST,SAN ANTONIO,TX,78214,http://www.harlandale.net/,Yes,20
4822500,HARLETON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,17000 SH 154,HARLETON,TX,75651,http://www.harletonisd.net,Yes,3
4822530,HARLINGEN CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,407 N 77 SUNSHINE STRIP,HARLINGEN,TX,78550,http://www.hcisd.org,Yes,30
4822560,HARMONY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,9788 STATE HWY 154 W,BIG SANDY,TX,75755,http://www.harmonyisd.net,Yes,4
4822590,HARPER ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,61 N RANCH RD 783,HARPER,TX,78631,http://www.harperisd.net,Yes,3
4800261,HARRIS COUNTY DEPT OF ED,TEXAS,TX,Regular public school district that is not a component of a supervisory union,6300 IRVINGTON BLVD,HOUSTON,TX,77022,http://www.hcde-texas.org,No,0
4822620,HARROLD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,18106 STEWART ST,HARROLD,TX,76364,http://www.harroldisd.net,No,1
4822650,HART ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,710 SECOND ST,HART,TX,79043,http://www.hartisd.net,Yes,1
4822680,HARTLEY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,901 JOHNSON ST,HARTLEY,TX,79044,http://www.hartleyisd.net/,Yes,1
4822710,HARTS BLUFF ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,3506 FM 1402,MOUNT PLEASANT,TX,75455,http://www.hbisd.net,Yes,3
4822740,HASKELL CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,605 N AVE E,HASKELL,TX,79521,http://www.haskell.esc14.net/,Yes,3
4822770,HAWKINS ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,179 HAWK DR,HAWKINS,TX,75765,http://www.hawkinsisd.org,Yes,2
4822800,HAWLEY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,210 AVE E,HAWLEY,TX,79525,http://www.hawley.esc14.net,Yes,4
4800010,HAYS CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,21003 INTERSTATE 35,KYLE,TX,78640,http://www.hayscisd.net,Yes,27
4822830,HEARNE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,900 WHEELOCK ST,HEARNE,TX,77859,http://www.hearneisd.com/en-us,Yes,2
4822850,HEDLEY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,301 JONES,HEDLEY,TX,79237,http://www.hedleyisd.net,Yes,1
4822890,HEMPHILL ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1000 MILAM ST,HEMPHILL,TX,75948,http://www.hemphillisd.net,Yes,3
4822920,HEMPSTEAD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1440 13TH ST,HEMPSTEAD,TX,77445,http://www.hempsteadisd.org,Yes,3
4822970,HENDERSON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,300 CROSBY DR,HENDERSON,TX,75652,http://www.hendersonisd.org,Yes,5
4822980,HENRIETTA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1801 E CRAFTON,HENRIETTA,TX,76365,http://www.henrietta-isd.net/,Yes,3
4823010,HEREFORD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,601 N 25 MILE AVE,HEREFORD,TX,79045,http://www.herefordisd.net,Yes,8
4823040,HERMLEIGH ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,8010 BUSINESS 84H,HERMLEIGH,TX,79526,http://www.hermleigh.esc14.net,Yes,1
4823070,HICO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,901 CEDAR,HICO,TX,76457,http://www.hico-isd.net,Yes,2
4823100,HIDALGO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,324 E FLORA ST,HIDALGO,TX,78557,http://www.hidalgo-isd.org,Yes,6
4823160,HIGH ISLAND ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,2113 6TH ST,HIGH ISLAND,TX,77623,http://www.highislandisd.com,Yes,1
4823190,HIGHLAND ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,6625 FM 608,ROSCOE,TX,79545,http://www.highland.esc14.net,Yes,1
4823250,HIGHLAND PARK ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,7015 WESTCHESTER DR,DALLAS,TX,75205,http://www.hpisd.org,Yes,8
4835560,HIGHLAND PARK ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,15300 AMARILLO BLVD E,AMARILLO,TX,79108,http://www.hpisd.net,Yes,3
4823280,HILLSBORO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,121 E FRANKLIN ST,HILLSBORO,TX,76645,http://www.hillsboroisd.org,Yes,5
4823310,HITCHCOCK ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,7801 NEVILLE AVENUE BUILDING B,HITCHCOCK,TX,77563,http://www.hitchcockisd.org,Yes,5
4823370,HOLLAND ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,105 S ROSE LN,HOLLAND,TX,76534,http://www.hollandisd.org,Yes,3
4823400,HOLLIDAY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,751 COLLEGE AVE,HOLLIDAY,TX,76366,http://www.hollidayisd.net,Yes,3
4823430,HONDO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,2604 AVE E,HONDO,TX,78861,http://www.hondoisd.net,Yes,4
4823460,HONEY GROVE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446,http://honeygroveisd.net,Yes,3
4823490,HOOKS ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,100 E 5TH ST,HOOKS,TX,75561,http://www.hooksisd.net,Yes,3
4823640,HOUSTON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,4400 W 18TH ST,HOUSTON,TX,77092,http://www.houstonisd.org,Yes,274
4823670,HOWE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,105 W TUTT ST,HOWE,TX,75459,http://www.howeisd.net,Yes,4
4823700,HUBBARD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,3347 HWY 259 S,DEKALB,TX,75559,http://hubbardisd.net,Yes,1
4823730,HUBBARD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1803 NW 4TH ST,HUBBARD,TX,76648,http://www.hubbardisd.com,Yes,2
4823760,HUCKABAY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,200 COUNTY RD 421,STEPHENVILLE,TX,76401,http://www.hisd.us,Yes,1
4823790,HUDSON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,STATE HWY 94 W,LUFKIN,TX,75904,http://www.hudsonisd.org,Yes,5
4823820,HUFFMAN ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,24302 F M 2100,HUFFMAN,TX,77336,http://www.huffmanisd.net,Yes,4
4823850,HUGHES SPRINGS ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,871 TAYLOR ST,HUGHES SPRINGS,TX,75656,http://www.hsisd.net,Yes,3
4823880,HULL-DAISETTA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,117 N MAIN HWY 770,DAISETTA,TX,77533,http://www.hdisd.net,Yes,3
4823910,HUMBLE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,10203 BIRCHRIDGE DR,HUMBLE,TX,77338,http://www.humbleisd.net,Yes,51
4823970,HUNT ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,115 SCHOOL LN SW,HUNT,TX,78024,http://www.huntisd.org,Yes,1
4824000,HUNTINGTON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,908 MAIN ST,HUNTINGTON,TX,75949,http://www.huntingtonisd.com,Yes,5
4824030,HUNTSVILLE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,441 FM 2821 E,HUNTSVILLE,TX,77320,http://www.huntsville-isd.org/,Yes,9
4824060,HURST-EULESS-BEDFORD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1849A CENTRAL DR,BEDFORD,TX,76022,http://www.hebisd.edu,Yes,33
4824100,HUTTO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,200 COLLEGE ST,HUTTO,TX,78634,http://www.hipponation.org,Yes,15
4824120,IDALOU ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,601 S WALNUT,IDALOU,TX,79329,http://www.idalouisd.net,Yes,3
4824150,INDUSTRIAL ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,216 5TH ST,VANDERBILT,TX,77991,http://www.industrialisd.org,Yes,4
4824180,INGLESIDE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,2664 SAN ANGELO,INGLESIDE,TX,78362,http://www.inglesideisd.org,Yes,4
4824210,INGRAM ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,644 HWY 39,INGRAM,TX,78025,http://www.ingramisd.net,Yes,3
4824240,IOLA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,7282 FT WORTH ST,IOLA,TX,77861,http://www.iolaisd.net,Yes,2
4824260,IOWA PARK CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,328 E HWY,IOWA PARK,TX,76367,http://www.ipcisd.net/,Yes,5
4824300,IRA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,6190 W FM 1606,IRA,TX,79527,http://www.ira.esc14.net/,Yes,1
4824330,IRAAN-SHEFFIELD COLLEGIATE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,100 S FARR ST,IRAAN,TX,79744,http://isisd.net,Yes,3
4824360,IREDELL ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,501 E MCCLAIN,IREDELL,TX,76649,http://www.iredell-isd.com/,Yes,1
4830360,IRION COUNTY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,302 N THIRD ST,MERTZON,TX,76941,http://www.irion-isd.org,Yes,2
4824420,IRVING ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,2621 W AIRPORT FWY,IRVING,TX,75062,http://www.irvingisd.net,Yes,36
4824450,ITALY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,300 S COLLEGE,ITALY,TX,76651,http://www.italyisd.org,Yes,2
4824480,ITASCA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,123 N COLLEGE,ITASCA,TX,76055,http://www.itascaisd.org,Yes,4
4824530,JACKSBORO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,750 W BELKNAP,JACKSBORO,TX,76458,http://www.jacksboroisd.net,Yes,3
4824590,JACKSONVILLE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,800 COLLEGE AVE,JACKSONVILLE,TX,75766,http://www.jisd.org/,Yes,8
4824600,JARRELL ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,504 N 5TH ST,JARRELL,TX,76537,http://www.jarrellisd.org,Yes,7
4824630,JASPER ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,128 PARK ST,JASPER,TX,75951,http://www.jasperisd.net,Yes,4
4824660,JAYTON-GIRARD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,700 MADISON,JAYTON,TX,79528,http://www.jaytonjaybirds.com/,Yes,1
4824730,JEFFERSON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1600 MLK,JEFFERSON,TX,75657,http://www.jeffersonisd.org,Yes,4
4824750,JIM HOGG COUNTY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,210 W LUCILLE,HEBBRONVILLE,TX,78361,http://www.jhcisdpk12.org,Yes,3
4824780,JIM NED CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,441 GRAHAM ST,TUSCOLA,TX,79562,http://www.jimned.esc14.net,Yes,5
4824810,JOAQUIN ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,11109 US HWY 84 E,JOAQUIN,TX,75954,http://www.joaquinisd.net,Yes,1
4824840,JOHNSON CITY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,304 N LBJ DR,JOHNSON CITY,TX,78636,http://www.jc.txed.net/,Yes,3
4824900,JONESBORO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,14909 E STATE HWY 36,JONESBORO,TX,76538,http://www.jonesboroisd.net,Yes,1
4824930,JOSHUA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,310 E 18TH ST,JOSHUA,TX,76058,http://www.joshuaisd.org,Yes,10
4824960,JOURDANTON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,200 ZANDERSON AVE,JOURDANTON,TX,78026,http://www.jourdantonisd.net,Yes,7
4824990,JUDSON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,8012 SHIN OAK,SAN ANTONIO,TX,78233,http://www.judsonisd.org,Yes,36
4825020,JUNCTION ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1700 COLLEGE ST,JUNCTION,TX,76849,http://www.junctionisd.net,Yes,3
4825110,KARNACK ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,655 FASON,KARNACK,TX,75661,http://www.karnackisd.org,Yes,1
4825140,KARNES CITY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,404 N HWY 123,KARNES CITY,TX,78118,http://www.kcisd.net,Yes,6
4825170,KATY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,6301 S STADIUM LN,KATY,TX,77494,http://www.katyisd.org/,Yes,79
4825200,KAUFMAN ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1000 S HOUSTON ST,KAUFMAN,TX,75142,http://www.kaufmanisd.net,Yes,7
4825230,KEENE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,3625 HWY 67 E BLDG C,KEENE,TX,76059,http://www.keeneisd.org,Yes,4
4825260,KELLER ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,350 KELLER PKWY,KELLER,TX,76248,http://www.kellerisd.net,Yes,42
4825290,KELTON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,16703 FM 2697,WHEELER,TX,79096,http://www.keltonisd.net,Yes,1
4825320,KEMP ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,803 S MAIN ST,KEMP,TX,75143,http://www.kempisd.org,Yes,6
4825410,KENEDY COUNTY WIDE CSD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,150 E LA PARRA ST,SARITA,TX,78385,http://www.saritaschool.net,Yes,1
4825440,KENEDY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,401 F M 719,KENEDY,TX,78119,http://www.kenedyisd.com/,Yes,4
4825470,KENNARD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,304 HWY SEVEN E,KENNARD,TX,75847,http://www.kennardisd.net,Yes,1
4825500,KENNEDALE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,120 W KENNEDALE PKWY,KENNEDALE,TX,76060,http://www.kennedaleisd.net,Yes,5
4825530,KERENS ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,200 BOBCAT LN,KERENS,TX,75144,http://www.kerensisd.org,Yes,1
4825560,KERMIT ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,601 S POPLAR,KERMIT,TX,79745,http://www.kermitisd.org,Yes,3
4825590,KERRVILLE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1009 BARNETT ST,KERRVILLE,TX,78028,http://www.kerrvilleisd.net,Yes,9
4825620,KILGORE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,301 N KILGORE ST,KILGORE,TX,75662,http://www.kisd.org,Yes,5
4825660,KILLEEN ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,200 N W S YOUNG DR,KILLEEN,TX,76543,http://www.killeenisd.org,Yes,57
4825680,KINGSVILLE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,207 N THIRD ST,KINGSVILLE,TX,78363,http://www.kingsvilleisd.com,Yes,5
4825710,KIRBYVILLE CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,206 E MAIN ST,KIRBYVILLE,TX,75956,http://www.kirbyvillecisd.org,Yes,3
4825740,KLEIN ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,7200 SPRING-CYPRESS RD,KLEIN,TX,77379,http://www.kleinisd.net,Yes,53
4825790,KLONDIKE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,2911 CO RD H,LAMESA,TX,79331,http://www.klondike.esc17.net,Yes,1
4825800,KNIPPA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,100 KESSLER LN,KNIPPA,TX,78870,http://www.knippaisd.net,Yes,1
4825870,KNOX CITY-O'BRIEN CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,606 E MAIN ST,KNOX CITY,TX,79529,http://www.knoxcityschools.net/,Yes,1
4825890,KOPPERL ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,175 CR 1240,KOPPERL,TX,76652,http://www.kopperlisd.org,Yes,1
4825920,KOUNTZE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,160 W VAUGHN ST,KOUNTZE,TX,77625,http://www.kountzeisd.org,Yes,4
4825950,KRESS ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,200 E 5TH,KRESS,TX,79052,http://www.kressonline.net,Yes,2
4825980,KRUM ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1200 BOBCAT BLVD,KRUM,TX,76249,http://www.krumisd.net,Yes,5
4826040,LA FERIA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,203 E OLEANDER,LA FERIA,TX,78559,http://www.laferiaisd.org,Yes,7
4826070,LA GLORIA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,182 E COUNTY RD 401,FALURRIAS,TX,78355,http://www.lagloriaisd.net,Yes,1
4826100,LA GRANGE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,560 N MONROE,LA GRANGE,TX,78945,http://www.lgisd.net,Yes,3
4826130,LA JOYA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,201 E EXPY 83,LA JOYA,TX,78560,http://www.lajoyaisd.com/,Yes,36
4826190,LA PORTE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1002 SAN JACINTO ST,LA PORTE,TX,77571,http://www.lpisd.org,Yes,13
4826250,LA PRYOR ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,311 E HWY 57,LA PRYOR,TX,78872,http://www.lapryor.net,Yes,2
4826280,LA VEGA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,400 E LOOP 340,WACO,TX,76705,http://www.lavegaisd.org,Yes,6
4826310,LA VERNIA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,13600 US HWY 87 W,LA VERNIA,TX,78121,http://www.lvisd.org,Yes,5
4826340,LA VILLA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,500 E 9TH ST,LA VILLA,TX,78562,http://www.lavillaisd.org,Yes,3
4826370,LACKLAND ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,2460 KENLY AVE BLDG 8265,SAN ANTONIO,TX,78236,http://www.lacklandisd.net,Yes,2
4826400,LAGO VISTA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,8039 BAR K RANCH RD,LAGO VISTA,TX,78645,http://www.lagovistaisd.net,Yes,4
4826430,LAKE DALLAS ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,104 SWISHER RD,LAKE DALLAS,TX,75065,http://www.ldisd.net,Yes,5
4826470,LAKE TRAVIS ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,3322 RANCH RD 620 S,AUSTIN,TX,78738,http://www.ltisdschools.org,Yes,11
4826490,LAKE WORTH ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,6805 TELEPHONE RD,LAKE WORTH,TX,76135,http://www.lwisd.org,Yes,6
4826580,LAMAR CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,3911 AVE I,ROSENBERG,TX,77471,http://www.lcisd.org/,Yes,50
4826610,LAMESA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,212 N HOUSTON,LAMESA,TX,79331,http://www.lamesa.esc17.net,Yes,1
4826640,LAMPASAS ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,207 W 8TH ST,LAMPASAS,TX,76550,http://www.lisdtx.org,Yes,5
4826670,LANCASTER ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,422 S CENTRE AVE,LANCASTER,TX,75146,http://www.lancasterisd.org,Yes,11
4826700,LANEVILLE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,7415 FM 1798 W,LANEVILLE,TX,75667,http://www.lanevilleisd.org,Yes,1
4826220,LAPOYNOR ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,13155 HWY 175 E,LARUE,TX,75770,http://www.lapoynorisd.net/,Yes,3
4826790,LAREDO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,2400 SAN BERNARDO AVE,LAREDO,TX,78040,http://www.laredoisd.org,Yes,30
4826850,LASARA ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,6160 E SIXTH ST,LASARA,TX,78561,http://www.lasaraisd.net,Yes,2
4826910,LATEXO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,298 F M 2663,LATEXO,TX,75849,http://www.latexoisd.net/,Yes,2
4826970,LAZBUDDIE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,675 FM 1172,LAZBUDDIE,TX,79053,http://www.lazbuddieisd.org,Yes,1
4827000,LEAKEY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,429 HWY 83 N,LEAKEY,TX,78873,http://www.leakeyisd.net,Yes,1
4827030,LEANDER ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,204 W S ST,LEANDER,TX,78641,http://www.leanderisd.org,Yes,50
4827060,LEARY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,9500 W NEW BOSTON RD,TEXARKANA,TX,75501,http://www.learyisd.net/,Yes,1
4827090,LEFORS ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,209 E 5TH ST,LEFORS,TX,79054,http://www.leforsisd.net/,Yes,1
4827120,LEGGETT ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,254 E FM 942,LIVINGSTON,TX,77351,http://www.leggettisd.net,Yes,2
4827180,LEON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,12168 HWY 79 W,JEWETT,TX,75846,http://leonisd.net,Yes,2
4827210,LEONARD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,# 1 TIGER ALLEY,LEONARD,TX,75452,http://www.leonardisd.net,Yes,4
4827240,LEVELLAND ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,704 11TH ST,LEVELLAND,TX,79336,http://www.levellandisd.net/,Yes,5
4827270,LEVERETTS CHAPEL ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,8956 STATE HWY 42 N,OVERTON,TX,75684,http://www.leverettschapelisd.net,Yes,3
4827300,LEWISVILLE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1565A W MAIN ST,LEWISVILLE,TX,75067,http://www.lisd.net/,Yes,62
4827330,LEXINGTON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,8403 N HWY 77,LEXINGTON,TX,78947,http://www.lexingtonisd.net,Yes,3
4827420,LIBERTY HILL ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,301 FORREST ST,LIBERTY HILL,TX,78642,http://www.libertyhill.txed.net/,Yes,11
4827450,LIBERTY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1600 GRAND AVE,LIBERTY,TX,77575,http://www.libertyisd.net,Yes,4
4827390,LIBERTY-EYLAU ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,2901 LEOPARD DR,TEXARKANA,TX,75501,http://www.leisd.net,Yes,4
4827510,LINDALE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,505 PIERCE ST,LINDALE,TX,75771,http://www.lindaleeagles.org,Yes,6
4827540,LINDEN-KILDARE CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,205 KILDARE RD,LINDEN,TX,75563,http://www.lkcisd.net,Yes,3
4827570,LINDSAY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,495 6TH ST,LINDSAY,TX,76250,http://www.lindsayisd.org,Yes,2
4827600,LINGLEVILLE ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,21261 N FM 219,LINGLEVILLE,TX,76461,http://www.lingleville.us,Yes,1
4827630,LIPAN ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,211 N KICKAPOO,LIPAN,TX,76462,http://www.lipanindians.net,Yes,2
4827690,LITTLE CYPRESS-MAURICEVILLE CISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,6586 FM 1130,ORANGE,TX,77632,http://www.lcmcisd.org/,Yes,6
4827720,LITTLE ELM ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,400 LOBO LN,LITTLE ELM,TX,75068,http://www.littleelmisd.net,Yes,10
4827750,LITTLEFIELD ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1207 E 14TH ST,LITTLEFIELD,TX,79339,http://www.lfdisd.org,Yes,4
4827780,LIVINGSTON ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1412 S HOUSTON,LIVINGSTON,TX,77351,http://www.livingstonisd.com,Yes,7
4827810,LLANO ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1400 OATMAN ST,LLANO,TX,78643,http://www.llanoisd.org,Yes,4
4827870,LOCKHART ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,419 BOIS D'ARC ST,LOCKHART,TX,78644,http://www.lockhartisd.org,Yes,9
4827890,LOCKNEY ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,601 W POPLAR,LOCKNEY,TX,79241,http://www.lockneyisd.net,Yes,4
4827930,LOHN ISD,TEXAS,TX,Regular public school district that is not a component of a supervisory union,1112 FM 504,LOHN,TX,76852,http://www.lohnisd.net,Yes,1
